transaction_id,user_id,merchant_id,amount,transaction_time,city,state,device_id,device_type,bank_name,merchant_category,payment_method,transaction_status,failure_reason,fraud_flag,hour_of_day,midnight_flag,high_value_flag,new_device_flag,velocity_flag,location_risk_flag,risk_score,risk_level
TXN0070300,U04596,M5098,2918.75,2025-05-22 09:43:00,Kolkata,West Bengal,DEV60272,iPhone,SBI,Travel,UPI,Success,,0,9,0,0,0,0,0,0,Low
TXN0070301,U04029,M5939,1108.01,2025-12-11 21:23:00,Chennai,Tamil Nadu,DEV88861,iPhone,PNB,Food Delivery,Wallet,Success,,0,21,0,0,0,0,0,0,Low
TXN0070302,U00395,M9060,151.1,2025-05-17 20:15:00,Jaipur,Rajasthan,DEV89276,Android,Kotak,Electronics,UPI,Success,,0,20,0,0,0,0,0,0,Low
TXN0070303,U00132,M8310,8989.14,2025-03-09 09:41:00,Lucknow,Uttar Pradesh,DEV92240,iPhone,HDFC,Food Delivery,UPI,Success,,0,9,0,0,0,0,0,0,Low
TXN0070304,U01388,M1847,2461.39,2025-02-05 23:49:00,Kolkata,West Bengal,DEV41925,Android,PNB,Pharmacy,Wallet,Success,,0,23,0,0,0,0,0,0,Low
TXN0070305,U01857,M6924,2565.56,2025-05-09 02:41:00,Mumbai,Maharashtra,DEV71474,Android,HDFC,Electronics,Credit Card,Success,,0,2,1,0,0,0,1,35,Medium
TXN0070306,U04177,M1798,1251.37,2025-02-01 22:16:00,Ahmedabad,Gujarat,DEV74349,Android,Yes Bank,Travel,Debit Card,Success,,0,22,0,0,0,0,0,0,Low
TXN0070307,U00790,M3434,1583.9,2025-12-03 09:32:00,Jaipur,Rajasthan,DEV45179,Android,Axis,Fuel,Credit Card,Success,,0,9,0,0,0,0,0,0,Low
TXN0070308,U04932,M3663,10248.21,2025-05-15 14:19:00,Pune,Maharashtra,DEV89822,Android,ICICI,Fashion,Debit Card,Success,,0,14,0,0,0,0,0,0,Low
TXN0070309,U03953,M2577,1808.31,2025-06-22 15:20:00,Hyderabad,Telangana,DEV75390,Android,Kotak,Grocery,Credit Card,Success,,0,15,0,0,0,0,0,0,Low
TXN0070310,U03212,M8793,494.18,2025-08-21 07:04:00,Jaipur,Rajasthan,DEV83822,iPhone,PNB,Food Delivery,Debit Card,Success,,0,7,0,0,0,0,0,0,Low
TXN0070311,U02802,M8813,6669.68,2025-09-01 11:12:00,Mumbai,Maharashtra,DEV64592,Android,Axis,Utilities,Credit Card,Success,,0,11,0,0,0,0,1,15,Low
TXN0070312,U03518,M1658,1543.35,2025-05-06 08:22:00,Pune,Maharashtra,DEV36518,iPhone,HDFC,Utilities,Wallet,Success,,0,8,0,0,0,0,0,0,Low
TXN0070313,U03555,M4393,41.78,2025-01-26 15:07:00,Kolkata,West Bengal,DEV25806,iPhone,PNB,Fashion,Debit Card,Success,,0,15,0,0,0,0,0,0,Low
TXN0070314,U04133,M9306,1703.59,2025-11-16 02:35:00,Mumbai,Maharashtra,DEV19661,iPhone,HDFC,Fuel,Wallet,Success,,0,2,1,0,0,0,1,35,Medium
TXN0070315,U02335,M4356,146.16,2025-11-10 19:53:00,Bangalore,Karnataka,DEV69028,iPhone,HDFC,Utilities,Credit Card,Success,,0,19,0,0,0,0,0,0,Low
TXN0070316,U03057,M4586,1499.81,2025-10-17 23:18:00,Delhi,Delhi,DEV30214,Android,PNB,Fuel,Debit Card,Success,,0,23,0,0,0,0,1,15,Low
TXN0070317,U01576,M4133,3489.73,2025-02-08 10:31:00,Kolkata,West Bengal,DEV21135,Android,SBI,Fuel,Debit Card,Success,,0,10,0,0,0,0,0,0,Low
TXN0070318,U04535,M6933,1548.13,2025-03-28 23:00:00,Mumbai,Maharashtra,DEV99220,Android,Yes Bank,Electronics,UPI,Failed,Insufficient Balance,0,23,0,0,0,0,1,15,Low
TXN0070319,U03229,M1440,935.06,2025-05-13 18:13:00,Ahmedabad,Gujarat,DEV38971,iPhone,ICICI,Fashion,Wallet,Success,,0,18,0,0,0,0,0,0,Low
TXN0070320,U04594,M9465,4284.5,2025-11-03 23:58:00,Lucknow,Uttar Pradesh,DEV26899,iPhone,ICICI,Fuel,Wallet,Success,,0,23,0,0,0,0,0,0,Low
TXN0070321,U01963,M6305,5250.82,2025-12-03 23:35:00,Kolkata,West Bengal,DEV78614,Android,Yes Bank,Fuel,Credit Card,Success,,0,23,0,0,0,0,0,0,Low
TXN0070322,U00207,M3099,853.86,2025-08-26 19:03:00,Ahmedabad,Gujarat,DEV98039,iPhone,PNB,Pharmacy,Wallet,Success,,0,19,0,0,0,0,0,0,Low
TXN0070323,U01033,M8543,1382.1,2025-10-18 04:00:00,Chennai,Tamil Nadu,DEV21542,iPhone,Axis,Food Delivery,UPI,Success,,0,4,1,0,0,0,0,20,Low
TXN0070324,U00524,M1678,8139.96,2025-09-30 16:06:00,Ahmedabad,Gujarat,DEV97410,iPhone,Kotak,Fashion,Credit Card,Success,,0,16,0,0,0,0,0,0,Low
TXN0070325,U04220,M5041,392.28,2025-05-17 21:53:00,Lucknow,Uttar Pradesh,DEV63021,Android,Kotak,Electronics,Credit Card,Success,,0,21,0,0,1,0,0,30,Low
TXN0070326,U02045,M4713,708.08,2025-09-15 21:53:00,Chennai,Tamil Nadu,DEV81496,iPhone,Kotak,Pharmacy,Wallet,Success,,0,21,0,0,0,0,0,0,Low
TXN0070327,U00414,M9190,1118.71,2025-03-16 11:48:00,Ahmedabad,Gujarat,DEV44335,Android,PNB,Pharmacy,Debit Card,Success,,0,11,0,0,0,0,0,0,Low
TXN0070328,U02588,M2370,212.7,2025-12-26 04:23:00,Jaipur,Rajasthan,DEV44995,Android,HDFC,Fuel,Wallet,Success,,0,4,1,0,0,0,0,20,Low
TXN0070329,U00509,M2281,635.03,2025-05-18 22:45:00,Chennai,Tamil Nadu,DEV80575,Android,Axis,Travel,Credit Card,Success,,0,22,0,0,0,0,0,0,Low
TXN0070330,U02225,M4974,1573.55,2025-08-18 05:58:00,Lucknow,Uttar Pradesh,DEV20646,Android,SBI,Grocery,UPI,Success,,0,5,0,0,0,0,0,0,Low
TXN0070331,U04703,M6431,518.83,2025-03-30 20:59:00,Jaipur,Rajasthan,DEV77070,iPhone,Kotak,Grocery,Debit Card,Success,,0,20,0,0,0,0,0,0,Low
TXN0070332,U03993,M1170,2318.54,2025-03-01 08:19:00,Bangalore,Karnataka,DEV40508,iPhone,Yes Bank,Food Delivery,Debit Card,Success,,0,8,0,0,0,0,0,0,Low
TXN0070333,U03354,M6273,854.41,2025-04-27 09:16:00,Mumbai,Maharashtra,DEV32706,Android,Axis,Travel,UPI,Success,,0,9,0,0,0,0,1,15,Low
TXN0070334,U04604,M4627,188.17,2025-08-19 00:24:00,Pune,Maharashtra,DEV48119,Android,ICICI,Pharmacy,Credit Card,Success,,0,0,1,0,0,0,0,20,Low
TXN0070335,U00904,M5880,2892.37,2025-04-16 21:41:00,Kolkata,West Bengal,DEV17026,Android,Kotak,Food Delivery,Credit Card,Success,,0,21,0,0,0,0,0,0,Low
TXN0070336,U01477,M5820,1675.96,2025-11-09 04:33:00,Hyderabad,Telangana,DEV38183,iPhone,Yes Bank,Fuel,Debit Card,Success,,0,4,1,0,0,0,0,20,Low
TXN0070337,U03261,M4557,3484.45,2025-11-05 11:13:00,Chennai,Tamil Nadu,DEV49356,Android,SBI,Grocery,Wallet,Success,,0,11,0,0,0,0,0,0,Low
TXN0070338,U03815,M6206,893.05,2025-02-08 23:32:00,Pune,Maharashtra,DEV94311,Android,Yes Bank,Utilities,Debit Card,Success,,0,23,0,0,1,0,0,30,Low
TXN0070339,U04304,M7856,39.14,2025-07-03 03:30:00,Bangalore,Karnataka,DEV60206,Android,HDFC,Fuel,Wallet,Success,,0,3,1,0,0,1,0,55,Medium
TXN0070340,U02258,M2171,95.63,2025-12-11 07:28:00,Pune,Maharashtra,DEV89516,iPhone,Yes Bank,Grocery,UPI,Failed,Network Error,0,7,0,0,0,0,0,0,Low
TXN0070341,U01973,M5540,3173.88,2025-08-29 07:20:00,Mumbai,Maharashtra,DEV71621,Android,HDFC,Travel,Debit Card,Success,,0,7,0,0,0,0,1,15,Low
TXN0070342,U01652,M6196,1057.44,2025-02-28 15:51:00,Lucknow,Uttar Pradesh,DEV32527,Android,Axis,Fuel,UPI,Success,,0,15,0,0,0,0,0,0,Low
TXN0070343,U03261,M5818,7491.81,2025-01-26 06:39:00,Pune,Maharashtra,DEV49356,Android,Kotak,Travel,Wallet,Success,,0,6,0,0,0,0,0,0,Low
TXN0070344,U02122,M7028,3547.54,2025-07-27 01:08:00,Ahmedabad,Gujarat,DEV74382,iPhone,SBI,Fuel,Debit Card,Success,,0,1,1,0,0,0,0,20,Low
TXN0070345,U04078,M6703,32.51,2025-11-27 10:48:00,Chennai,Tamil Nadu,DEV33292,iPhone,Kotak,Grocery,Credit Card,Success,,0,10,0,0,0,0,0,0,Low
TXN0070346,U04110,M7015,4080.14,2025-03-04 09:42:00,Delhi,Delhi,DEV18885,Android,Kotak,Pharmacy,Wallet,Success,,0,9,0,0,0,0,1,15,Low
TXN0070347,U02701,M5615,478.71,2025-02-21 18:54:00,Chennai,Tamil Nadu,DEV27431,Android,SBI,Utilities,UPI,Success,,0,18,0,0,0,0,0,0,Low
TXN0070348,U00088,M7101,1332.1,2025-01-12 05:31:00,Delhi,Delhi,DEV70589,iPhone,Kotak,Fashion,Debit Card,Success,,0,5,0,0,0,0,1,15,Low
TXN0070349,U00533,M1555,1410.93,2025-12-27 02:03:00,Bangalore,Karnataka,DEV97153,Android,Kotak,Fuel,Credit Card,Success,,0,2,1,0,0,0,0,20,Low
TXN0070350,U03240,M5377,123.16,2025-10-30 03:24:00,Delhi,Delhi,DEV73277,Android,PNB,Pharmacy,Debit Card,Success,,0,3,1,0,0,0,1,35,Medium
TXN0070351,U03334,M7342,268.58,2025-04-14 16:24:00,Kolkata,West Bengal,DEV25448,iPhone,ICICI,Food Delivery,Credit Card,Success,,0,16,0,0,0,0,0,0,Low
TXN0070352,U01582,M6368,1099.99,2025-03-22 22:13:00,Lucknow,Uttar Pradesh,DEV98338,iPhone,HDFC,Utilities,UPI,Success,,0,22,0,0,0,0,0,0,Low
TXN0070353,U02271,M2891,2057.92,2025-06-14 10:35:00,Ahmedabad,Gujarat,DEV71141,iPhone,ICICI,Grocery,Wallet,Success,,0,10,0,0,0,0,0,0,Low
TXN0070354,U01686,M9064,614.18,2025-12-25 12:54:00,Bangalore,Karnataka,DEV35856,iPhone,HDFC,Food Delivery,Credit Card,Success,,0,12,0,0,0,0,0,0,Low
TXN0070355,U03924,M6665,1494.79,2025-10-01 08:32:00,Mumbai,Maharashtra,DEV91893,iPhone,Yes Bank,Utilities,Wallet,Success,,0,8,0,0,1,0,1,45,Medium
TXN0070356,U00121,M4324,953.28,2025-12-07 18:50:00,Mumbai,Maharashtra,DEV86484,iPhone,Kotak,Electronics,Debit Card,Success,,0,18,0,0,0,0,1,15,Low
TXN0070357,U01131,M1439,1990.47,2025-04-21 17:44:00,Bangalore,Karnataka,DEV95461,iPhone,HDFC,Pharmacy,Debit Card,Success,,0,17,0,0,0,0,0,0,Low
TXN0070358,U01810,M5787,1104.81,2025-04-11 10:25:00,Delhi,Delhi,DEV97878,Android,Axis,Food Delivery,Debit Card,Success,,0,10,0,0,0,0,1,15,Low
TXN0070359,U02423,M3427,3816.13,2025-12-11 16:51:00,Bangalore,Karnataka,DEV75774,Android,SBI,Fuel,UPI,Success,,0,16,0,0,0,0,0,0,Low
TXN0070360,U00390,M3265,8238.59,2025-01-11 10:10:00,Hyderabad,Telangana,DEV24029,iPhone,PNB,Travel,Wallet,Success,,0,10,0,0,0,0,0,0,Low
TXN0070361,U03309,M7704,4884.89,2025-08-29 10:19:00,Bangalore,Karnataka,DEV44387,Android,Yes Bank,Fashion,Credit Card,Success,,0,10,0,0,0,0,0,0,Low
TXN0070362,U01256,M4338,369.3,2025-05-03 13:08:00,Pune,Maharashtra,DEV93442,Android,SBI,Travel,Wallet,Success,,0,13,0,0,0,0,0,0,Low
TXN0070363,U03231,M5171,1221.95,2025-09-18 09:16:00,Ahmedabad,Gujarat,DEV59036,Android,PNB,Fuel,Debit Card,Success,,0,9,0,0,0,0,0,0,Low
TXN0070364,U03295,M8204,1228.0,2025-04-14 03:12:00,Mumbai,Maharashtra,DEV10583,Android,ICICI,Food Delivery,Debit Card,Fraud,,1,3,1,0,0,1,1,70,High
TXN0070365,U03616,M6721,3671.0,2025-12-17 11:43:00,Delhi,Delhi,DEV89551,iPhone,Kotak,Fashion,Debit Card,Success,,0,11,0,0,0,0,1,15,Low
TXN0070366,U04486,M8194,883.81,2025-11-23 03:52:00,Mumbai,Maharashtra,DEV34892,Android,PNB,Travel,Wallet,Success,,0,3,1,0,0,0,1,35,Medium
TXN0070367,U04169,M3534,1595.25,2025-03-28 18:45:00,Lucknow,Uttar Pradesh,DEV46899,iPhone,ICICI,Fuel,Debit Card,Success,,0,18,0,0,0,0,0,0,Low
TXN0070368,U00520,M7910,1879.52,2025-07-31 16:16:00,Ahmedabad,Gujarat,DEV26334,iPhone,Kotak,Travel,Credit Card,Success,,0,16,0,0,0,0,0,0,Low
TXN0070369,U01928,M6252,236.49,2025-09-30 21:51:00,Mumbai,Maharashtra,DEV65476,iPhone,Yes Bank,Utilities,Wallet,Success,,0,21,0,0,0,0,1,15,Low
TXN0070370,U03730,M1630,1632.71,2025-08-30 16:51:00,Kolkata,West Bengal,DEV75484,iPhone,PNB,Pharmacy,Debit Card,Success,,0,16,0,0,0,0,0,0,Low
TXN0070371,U00648,M1864,566.96,2025-06-14 09:55:00,Chennai,Tamil Nadu,DEV71069,Android,Axis,Food Delivery,UPI,Success,,0,9,0,0,0,0,0,0,Low
TXN0070372,U00857,M2811,462.9,2025-01-03 06:24:00,Kolkata,West Bengal,DEV34267,Android,Axis,Utilities,Wallet,Success,,0,6,0,0,0,0,0,0,Low
TXN0070373,U03103,M3388,576.21,2025-09-28 21:00:00,Delhi,Delhi,DEV32216,iPhone,Kotak,Grocery,UPI,Success,,0,21,0,0,0,0,1,15,Low
TXN0070374,U02500,M2884,209.28,2025-03-03 16:55:00,Pune,Maharashtra,DEV16880,Android,Axis,Pharmacy,Credit Card,Success,,0,16,0,0,0,0,0,0,Low
TXN0070375,U02725,M2171,144.56,2025-07-01 14:04:00,Ahmedabad,Gujarat,DEV12203,iPhone,Kotak,Fashion,Credit Card,Success,,0,14,0,0,1,0,0,30,Low
TXN0070376,U04589,M8695,2081.82,2025-06-25 19:02:00,Ahmedabad,Gujarat,DEV92141,Android,Kotak,Fashion,UPI,Success,,0,19,0,0,0,0,0,0,Low
TXN0070377,U02978,M2375,5659.72,2025-11-01 02:17:00,Mumbai,Maharashtra,DEV11238,Android,HDFC,Electronics,Wallet,Success,,0,2,1,0,0,0,1,35,Medium
TXN0070378,U04261,M5728,2329.5,2025-07-14 17:12:00,Delhi,Delhi,DEV26539,Android,HDFC,Fuel,Credit Card,Success,,0,17,0,0,0,0,1,15,Low
TXN0070379,U03646,M8623,747.51,2025-11-11 06:07:00,Hyderabad,Telangana,DEV12187,iPhone,SBI,Food Delivery,Credit Card,Success,,0,6,0,0,0,0,0,0,Low
TXN0070380,U00045,M6755,816.08,2025-07-05 02:46:00,Ahmedabad,Gujarat,DEV56271,iPhone,Yes Bank,Grocery,Credit Card,Fraud,,1,2,1,0,1,1,0,85,High
TXN0070381,U00567,M6596,1559.11,2025-09-21 07:05:00,Mumbai,Maharashtra,DEV22240,iPhone,Kotak,Fuel,UPI,Success,,0,7,0,0,0,0,1,15,Low
TXN0070382,U03486,M8843,4024.34,2025-09-15 06:57:00,Pune,Maharashtra,DEV97050,Android,HDFC,Electronics,UPI,Success,,0,6,0,0,0,1,0,35,Medium
TXN0070383,U03714,M1300,452.46,2025-08-16 02:02:00,Chennai,Tamil Nadu,DEV25473,iPhone,Axis,Fashion,Credit Card,Success,,0,2,1,0,0,0,0,20,Low
TXN0070384,U02910,M3882,1264.15,2025-05-12 18:33:00,Lucknow,Uttar Pradesh,DEV64053,iPhone,Axis,Grocery,Credit Card,Success,,0,18,0,0,0,0,0,0,Low
TXN0070385,U01427,M6374,1382.09,2025-05-12 09:34:00,Kolkata,West Bengal,DEV31870,iPhone,SBI,Utilities,Wallet,Success,,0,9,0,0,1,0,0,30,Low
TXN0070386,U03247,M9347,5353.79,2025-04-30 21:45:00,Pune,Maharashtra,DEV55656,Android,Axis,Pharmacy,Credit Card,Failed,Network Error,0,21,0,0,0,0,0,0,Low
TXN0070387,U02396,M7844,1536.4,2025-02-05 00:44:00,Ahmedabad,Gujarat,DEV95929,iPhone,PNB,Utilities,UPI,Success,,0,0,1,0,0,0,0,20,Low
TXN0070388,U01730,M6834,3036.08,2025-01-19 20:57:00,Chennai,Tamil Nadu,DEV90610,iPhone,PNB,Electronics,UPI,Success,,0,20,0,0,0,0,0,0,Low
TXN0070389,U00960,M8537,183.79,2025-02-10 23:30:00,Jaipur,Rajasthan,DEV35928,Android,ICICI,Travel,UPI,Success,,0,23,0,0,0,1,0,35,Medium
TXN0070390,U04096,M1092,791.79,2025-09-05 07:14:00,Jaipur,Rajasthan,DEV74588,Android,SBI,Grocery,Credit Card,Success,,0,7,0,0,1,0,0,30,Low
TXN0070391,U02083,M5915,1890.53,2025-12-22 18:51:00,Kolkata,West Bengal,DEV18812,iPhone,HDFC,Pharmacy,Credit Card,Success,,0,18,0,0,0,0,0,0,Low
TXN0070392,U00442,M8368,2264.16,2025-08-30 16:40:00,Bangalore,Karnataka,DEV56357,iPhone,Kotak,Utilities,Wallet,Success,,0,16,0,0,0,0,0,0,Low
TXN0070393,U02363,M5784,4329.34,2025-02-11 16:29:00,Kolkata,West Bengal,DEV29521,Android,Yes Bank,Pharmacy,UPI,Success,,0,16,0,0,0,0,0,0,Low
TXN0070394,U02265,M6658,1785.26,2025-12-06 04:32:00,Pune,Maharashtra,DEV58567,Android,Kotak,Food Delivery,Credit Card,Success,,0,4,1,0,0,0,0,20,Low
TXN0070395,U01379,M2077,683.8,2025-08-13 08:09:00,Mumbai,Maharashtra,DEV49839,iPhone,Kotak,Grocery,Wallet,Success,,0,8,0,0,1,0,1,45,Medium
TXN0070396,U00386,M5571,1549.13,2025-01-20 23:21:00,Pune,Maharashtra,DEV23577,Android,PNB,Travel,Debit Card,Success,,0,23,0,0,0,0,0,0,Low
TXN0070397,U01121,M4484,2486.33,2025-09-15 21:47:00,Mumbai,Maharashtra,DEV84946,iPhone,ICICI,Fuel,UPI,Success,,0,21,0,0,0,0,1,15,Low
TXN0070398,U01440,M1345,3068.15,2025-04-23 12:23:00,Kolkata,West Bengal,DEV70036,iPhone,SBI,Pharmacy,Debit Card,Success,,0,12,0,0,0,0,0,0,Low
TXN0070399,U03930,M3711,5785.78,2025-04-30 01:14:00,Kolkata,West Bengal,DEV85220,Android,Yes Bank,Food Delivery,Debit Card,Success,,0,1,1,0,0,0,0,20,Low
TXN0070400,U00970,M8501,423.3,2025-05-11 20:21:00,Ahmedabad,Gujarat,DEV17816,iPhone,HDFC,Electronics,Debit Card,Success,,0,20,0,0,0,0,0,0,Low
TXN0070401,U03324,M2982,2163.19,2025-06-26 20:56:00,Hyderabad,Telangana,DEV90918,Android,HDFC,Utilities,Debit Card,Success,,0,20,0,0,0,0,0,0,Low
TXN0070402,U00913,M8342,447.06,2025-02-13 11:56:00,Pune,Maharashtra,DEV64548,iPhone,Kotak,Electronics,UPI,Success,,0,11,0,0,0,1,0,35,Medium
TXN0070403,U01965,M3285,765.08,2025-09-22 04:45:00,Kolkata,West Bengal,DEV18870,Android,Axis,Electronics,Debit Card,Success,,0,4,1,0,0,0,0,20,Low
TXN0070404,U01881,M3396,308.09,2025-09-30 22:55:00,Delhi,Delhi,DEV26341,Android,Yes Bank,Pharmacy,Credit Card,Success,,0,22,0,0,0,0,1,15,Low
TXN0070405,U04276,M5129,2965.56,2025-07-31 15:51:00,Mumbai,Maharashtra,DEV82923,iPhone,Kotak,Pharmacy,Debit Card,Success,,0,15,0,0,0,0,1,15,Low
TXN0070406,U04714,M5370,4906.8,2025-08-17 15:33:00,Delhi,Delhi,DEV23082,iPhone,Kotak,Grocery,Wallet,Success,,0,15,0,0,0,0,1,15,Low
TXN0070407,U02645,M4266,60.77,2025-03-11 04:03:00,Bangalore,Karnataka,DEV31566,Android,HDFC,Travel,Debit Card,Success,,0,4,1,0,0,0,0,20,Low
TXN0070408,U00892,M8362,3358.73,2025-06-24 02:13:00,Mumbai,Maharashtra,DEV34164,iPhone,SBI,Utilities,Credit Card,Failed,UPI Server Down,0,2,1,0,0,0,1,35,Medium
TXN0070409,U04998,M7621,553.5,2025-08-29 15:40:00,Ahmedabad,Gujarat,DEV69322,Android,PNB,Fashion,UPI,Success,,0,15,0,0,0,0,0,0,Low
TXN0070410,U01997,M6359,1334.84,2025-01-03 13:45:00,Delhi,Delhi,DEV70899,iPhone,SBI,Grocery,UPI,Success,,0,13,0,0,0,0,1,15,Low
TXN0070411,U01660,M4135,2758.39,2025-09-01 08:08:00,Bangalore,Karnataka,DEV67104,iPhone,SBI,Grocery,UPI,Success,,0,8,0,0,0,0,0,0,Low
TXN0070412,U01789,M1794,1413.9,2025-08-23 03:27:00,Bangalore,Karnataka,DEV17887,Android,Yes Bank,Food Delivery,Wallet,Success,,0,3,1,0,1,0,0,50,Medium
TXN0070413,U04923,M6638,525.98,2025-03-17 04:33:00,Ahmedabad,Gujarat,DEV23573,Android,Kotak,Travel,Credit Card,Success,,0,4,1,0,0,0,0,20,Low
TXN0070414,U01262,M2329,4732.45,2025-08-17 04:00:00,Bangalore,Karnataka,DEV99241,Android,SBI,Fashion,Wallet,Success,,0,4,1,0,0,0,0,20,Low
TXN0070415,U02882,M2054,1800.75,2025-08-02 16:34:00,Kolkata,West Bengal,DEV84683,Android,ICICI,Grocery,UPI,Success,,0,16,0,0,0,0,0,0,Low
TXN0070416,U03421,M1776,5354.72,2025-07-08 01:57:00,Hyderabad,Telangana,DEV41056,Android,PNB,Food Delivery,Credit Card,Success,,0,1,1,0,0,0,0,20,Low
TXN0070417,U00270,M5315,3749.95,2025-12-06 19:19:00,Pune,Maharashtra,DEV28373,iPhone,PNB,Utilities,UPI,Success,,0,19,0,0,0,0,0,0,Low
TXN0070418,U00158,M8447,4184.45,2025-08-03 05:10:00,Delhi,Delhi,DEV10425,Android,SBI,Electronics,Credit Card,Success,,0,5,0,0,0,0,1,15,Low
TXN0070419,U02912,M6142,897.93,2025-12-14 09:23:00,Mumbai,Maharashtra,DEV92667,Android,ICICI,Food Delivery,UPI,Failed,Authentication Failure,0,9,0,0,0,0,1,15,Low
TXN0070420,U04144,M3128,8734.69,2025-10-12 05:19:00,Kolkata,West Bengal,DEV31090,iPhone,Kotak,Fuel,Wallet,Failed,Authentication Failure,0,5,0,0,0,0,0,0,Low
TXN0070421,U04410,M6363,3826.42,2025-08-29 01:19:00,Hyderabad,Telangana,DEV63674,Android,PNB,Pharmacy,Debit Card,Success,,0,1,1,0,0,0,0,20,Low
TXN0070422,U03542,M2635,823.79,2025-10-04 13:08:00,Bangalore,Karnataka,DEV10142,Android,ICICI,Electronics,Wallet,Success,,0,13,0,0,0,0,0,0,Low
TXN0070423,U02145,M5936,4534.73,2025-03-05 21:28:00,Ahmedabad,Gujarat,DEV39391,Android,HDFC,Grocery,Credit Card,Success,,0,21,0,0,0,0,0,0,Low
TXN0070424,U04426,M7837,2815.39,2025-02-26 14:54:00,Hyderabad,Telangana,DEV46094,iPhone,PNB,Pharmacy,Wallet,Success,,0,14,0,0,0,0,0,0,Low
TXN0070425,U02518,M6342,2582.97,2025-06-18 22:46:00,Delhi,Delhi,DEV52096,iPhone,Kotak,Grocery,Wallet,Success,,0,22,0,0,0,1,1,50,Medium
TXN0070426,U04657,M1363,12.49,2025-08-05 14:53:00,Bangalore,Karnataka,DEV49467,iPhone,Kotak,Utilities,Wallet,Success,,0,14,0,0,0,1,0,35,Medium
TXN0070427,U01690,M5878,45.65,2025-12-02 03:59:00,Pune,Maharashtra,DEV95918,iPhone,SBI,Pharmacy,Credit Card,Success,,0,3,1,0,0,0,0,20,Low
TXN0070428,U01168,M9626,2373.53,2025-10-22 16:06:00,Lucknow,Uttar Pradesh,DEV63646,iPhone,Kotak,Pharmacy,Debit Card,Success,,0,16,0,0,1,0,0,30,Low
TXN0070429,U02113,M8269,653.35,2025-08-02 11:04:00,Hyderabad,Telangana,DEV60723,Android,Yes Bank,Food Delivery,Wallet,Success,,0,11,0,0,0,0,0,0,Low
TXN0070430,U03681,M9840,120.6,2025-09-05 11:52:00,Jaipur,Rajasthan,DEV99267,iPhone,SBI,Grocery,Wallet,Success,,0,11,0,0,0,0,0,0,Low
TXN0070431,U02897,M7098,673.61,2025-02-04 05:34:00,Kolkata,West Bengal,DEV28344,iPhone,HDFC,Food Delivery,UPI,Success,,0,5,0,0,0,0,0,0,Low
TXN0070432,U00987,M2252,3639.2,2025-06-03 15:54:00,Jaipur,Rajasthan,DEV88385,Android,PNB,Fuel,Wallet,Success,,0,15,0,0,0,0,0,0,Low
TXN0070433,U00473,M3722,1272.07,2025-01-29 19:17:00,Jaipur,Rajasthan,DEV62227,iPhone,Axis,Travel,Debit Card,Success,,0,19,0,0,0,0,0,0,Low
TXN0070434,U03248,M9170,1912.04,2025-12-02 20:15:00,Delhi,Delhi,DEV50880,Android,Axis,Grocery,Wallet,Success,,0,20,0,0,0,0,1,15,Low
TXN0070435,U03530,M5448,3223.94,2025-01-23 18:37:00,Mumbai,Maharashtra,DEV97098,iPhone,Yes Bank,Food Delivery,Debit Card,Success,,0,18,0,0,0,0,1,15,Low
TXN0070436,U03697,M7207,781.27,2025-06-18 20:16:00,Pune,Maharashtra,DEV97304,Android,Axis,Utilities,Credit Card,Success,,0,20,0,0,0,0,0,0,Low
TXN0070437,U02657,M2346,22.42,2025-02-25 13:19:00,Hyderabad,Telangana,DEV17292,iPhone,Yes Bank,Fashion,Debit Card,Success,,0,13,0,0,0,0,0,0,Low
TXN0070438,U01024,M5776,781.12,2025-12-17 21:33:00,Jaipur,Rajasthan,DEV53228,iPhone,Kotak,Fashion,Wallet,Success,,0,21,0,0,0,0,0,0,Low
TXN0070439,U02215,M4420,6278.21,2025-05-03 04:48:00,Bangalore,Karnataka,DEV86106,Android,ICICI,Utilities,UPI,Success,,0,4,1,0,0,0,0,20,Low
TXN0070440,U04415,M7027,1316.66,2025-04-03 20:19:00,Kolkata,West Bengal,DEV72140,iPhone,PNB,Pharmacy,Debit Card,Success,,0,20,0,0,0,1,0,35,Medium
TXN0070441,U00406,M4280,1687.05,2025-02-05 23:34:00,Lucknow,Uttar Pradesh,DEV93136,Android,Yes Bank,Fashion,UPI,Success,,0,23,0,0,0,0,0,0,Low
TXN0070442,U01524,M4502,2857.81,2025-02-10 07:45:00,Bangalore,Karnataka,DEV30280,iPhone,ICICI,Grocery,Wallet,Failed,Insufficient Balance,0,7,0,0,0,0,0,0,Low
TXN0070443,U03558,M4607,244.18,2025-07-06 17:38:00,Ahmedabad,Gujarat,DEV72613,iPhone,Yes Bank,Electronics,Credit Card,Success,,0,17,0,0,0,0,0,0,Low
TXN0070444,U01014,M2469,2648.04,2025-09-24 07:30:00,Delhi,Delhi,DEV74451,iPhone,Kotak,Travel,Wallet,Success,,0,7,0,0,0,0,1,15,Low
TXN0070445,U00296,M2712,706.94,2025-12-12 15:48:00,Jaipur,Rajasthan,DEV61173,iPhone,PNB,Pharmacy,Wallet,Success,,0,15,0,0,0,0,0,0,Low
TXN0070446,U01563,M2205,982.57,2025-11-23 16:37:00,Delhi,Delhi,DEV22026,Android,Axis,Fashion,Credit Card,Success,,0,16,0,0,0,0,1,15,Low
