order_id,city,order_time,delivery_time,order_status,payment_method,order_amount,delivery_fee,discount,final_amount,delivery_minutes,order_hour,order_day,order_month,is_weekend,is_peak_hour,sla_breach,weekday,order_segment,order_date
98800,Kolkata,2025-03-28 14:08:00,2025-03-28 14:31:00,Delivered,Cash on Delivery,2440.45,25.23,67.29,2398.39,23,14,Friday,March,False,True,False,Friday,High Value,2025-03-28
98801,Mumbai,2025-04-17 14:05:00,2025-04-17 14:42:00,Delivered,Cash on Delivery,385.91,22.81,66.92,341.8,37,14,Thursday,April,False,True,True,Thursday,Low Value,2025-04-17
98802,Hyderabad,2025-03-25 14:54:00,2025-03-25 15:15:00,Delivered,Cash on Delivery,1481.49,38.76,37.14,1483.11,21,14,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-25
98803,Hyderabad,2025-04-08 21:19:00,2025-04-08 21:48:00,Delivered,Card,1324.5,20.4,323.11,1021.79,29,21,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-08
98804,Mumbai,2025-03-18 02:56:00,2025-03-18 03:19:00,Delivered,Wallet,1453.4,28.43,64.26,1417.57,23,2,Tuesday,March,False,False,False,Tuesday,Medium Value,2025-03-18
98805,Bangalore,2025-02-15 18:37:00,2025-02-15 19:11:00,Delivered,UPI,137.76,33.86,10.57,161.05,34,18,Saturday,February,True,False,True,Saturday,Low Value,2025-02-15
98806,Chennai,2025-02-13 09:50:00,2025-02-13 10:11:00,Delivered,Wallet,1625.29,50.7,341.7,1334.29,21,9,Thursday,February,False,True,False,Thursday,Medium Value,2025-02-13
98807,Bangalore,2025-04-26 19:35:00,2025-04-26 19:56:00,Delivered,Cash on Delivery,319.58,29.76,8.8,340.54,21,19,Saturday,April,True,True,False,Saturday,Low Value,2025-04-26
98808,Kolkata,2025-01-06 08:28:00,2025-01-06 09:07:00,Delivered,Wallet,759.24,68.99,150.89,677.34,39,8,Monday,January,False,True,True,Monday,Medium Value,2025-01-06
98809,Pune,2025-04-14 21:54:00,2025-04-14 22:25:00,Delivered,Cash on Delivery,1087.03,10.7,41.44,1056.29,31,21,Monday,April,False,True,True,Monday,Medium Value,2025-04-14
98810,Hyderabad,2025-01-24 10:31:00,2025-01-24 10:55:00,Delivered,UPI,2219.45,33.65,539.4,1713.7,24,10,Friday,January,False,True,False,Friday,High Value,2025-01-24
98811,Kolkata,2025-01-02 21:20:00,2025-01-02 21:54:00,Delivered,Wallet,421.84,56.97,29.84,448.97,34,21,Thursday,January,False,True,True,Thursday,Low Value,2025-01-02
98812,Mumbai,2025-04-07 01:11:00,2025-04-07 01:38:00,Delivered,UPI,622.77,53.88,113.78,562.87,27,1,Monday,April,False,False,False,Monday,Medium Value,2025-04-07
98813,Chennai,2025-01-15 19:59:00,2025-01-15 20:09:00,Delivered,Card,270.81,32.76,1.06,302.51,10,19,Wednesday,January,False,True,False,Wednesday,Low Value,2025-01-15
98814,Pune,2025-02-22 16:29:00,2025-02-22 16:58:00,Delivered,UPI,837.89,37.27,148.06,727.1,29,16,Saturday,February,True,False,False,Saturday,Medium Value,2025-02-22
98815,Mumbai,2025-03-17 14:22:00,2025-03-17 14:42:00,Delivered,Wallet,1099.34,35.5,150.73,984.11,20,14,Monday,March,False,True,False,Monday,Medium Value,2025-03-17
98816,Hyderabad,2025-04-10 09:37:00,2025-04-10 10:08:00,Delivered,Wallet,1464.84,59.42,161.7,1362.56,31,9,Thursday,April,False,True,True,Thursday,Medium Value,2025-04-10
98817,Chennai,2025-03-09 13:40:00,2025-03-09 14:00:00,Delivered,Card,358.79,17.24,2.93,373.1,20,13,Sunday,March,True,True,False,Sunday,Low Value,2025-03-09
98818,Hyderabad,2025-04-11 19:13:00,2025-04-11 19:42:00,Delivered,Card,553.22,53.69,21.19,585.72,29,19,Friday,April,False,True,False,Friday,Medium Value,2025-04-11
98819,Delhi,2025-02-19 08:00:00,2025-02-19 08:24:00,Delivered,UPI,1593.94,34.55,199.34,1429.15,24,8,Wednesday,February,False,True,False,Wednesday,Medium Value,2025-02-19
98820,Chennai,2025-03-17 13:13:00,2025-03-17 13:28:00,Delivered,Cash on Delivery,1697.05,42.4,391.65,1347.8,15,13,Monday,March,False,True,False,Monday,Medium Value,2025-03-17
98821,Pune,2025-01-04 19:11:00,2025-01-04 19:43:00,Delivered,UPI,714.54,31.73,32.91,713.36,32,19,Saturday,January,True,True,True,Saturday,Medium Value,2025-01-04
98822,Kolkata,2025-03-21 10:51:00,2025-03-21 11:25:00,Delivered,Cash on Delivery,2375.23,53.06,451.07,1977.22,34,10,Friday,March,False,True,True,Friday,High Value,2025-03-21
98823,Pune,2025-03-15 03:05:00,2025-03-15 03:32:00,Delivered,Wallet,2380.99,68.19,392.79,2056.39,27,3,Saturday,March,True,False,False,Saturday,High Value,2025-03-15
98824,Hyderabad,2025-04-12 21:52:00,2025-04-12 22:15:00,Delivered,Cash on Delivery,1109.74,43.09,211.63,941.2,23,21,Saturday,April,True,True,False,Saturday,Medium Value,2025-04-12
98825,Ahmedabad,2025-02-15 14:17:00,2025-02-15 14:38:00,Delivered,Cash on Delivery,1698.54,31.81,26.03,1704.32,21,14,Saturday,February,True,True,False,Saturday,High Value,2025-02-15
98826,Delhi,2025-03-18 16:19:00,2025-03-18 16:51:00,Delivered,Cash on Delivery,2107.01,62.95,163.37,2006.59,32,16,Tuesday,March,False,False,True,Tuesday,High Value,2025-03-18
98827,Chennai,2025-04-21 20:21:00,2025-04-21 20:42:00,Delivered,UPI,2196.03,67.58,187.04,2076.57,21,20,Monday,April,False,True,False,Monday,High Value,2025-04-21
98828,Ahmedabad,2025-01-01 21:51:00,2025-01-01 22:13:00,Delivered,Wallet,688.22,27.95,81.88,634.29,22,21,Wednesday,January,False,True,False,Wednesday,Medium Value,2025-01-01
98829,Mumbai,2025-03-23 07:56:00,2025-03-23 08:16:00,Delivered,Card,1991.79,53.46,320.86,1724.39,20,7,Sunday,March,True,False,False,Sunday,High Value,2025-03-23
98830,Hyderabad,2025-02-10 21:18:00,2025-02-10 21:58:00,Delivered,Cash on Delivery,1640.24,19.55,93.73,1566.06,40,21,Monday,February,False,True,True,Monday,High Value,2025-02-10
98831,Bangalore,2025-02-22 02:35:00,2025-02-22 03:02:00,Delivered,UPI,1896.28,27.78,232.85,1691.21,27,2,Saturday,February,True,False,False,Saturday,High Value,2025-02-22
98832,Mumbai,2025-02-28 08:15:00,2025-02-28 08:31:00,Delivered,Cash on Delivery,567.94,36.44,88.9,515.48,16,8,Friday,February,False,True,False,Friday,Medium Value,2025-02-28
98833,Delhi,2025-04-24 21:58:00,2025-04-24 22:25:00,Delivered,UPI,2151.61,35.04,237.67,1948.98,27,21,Thursday,April,False,True,False,Thursday,High Value,2025-04-24
98834,Ahmedabad,2025-02-25 01:20:00,2025-02-25 01:34:00,Delivered,UPI,2266.75,35.03,92.91,2208.87,14,1,Tuesday,February,False,False,False,Tuesday,High Value,2025-02-25
98835,Chennai,2025-01-19 18:47:00,2025-01-19 19:17:00,Delivered,UPI,123.35,49.72,28.79,144.28,30,18,Sunday,January,True,False,False,Sunday,Low Value,2025-01-19
98836,Pune,2025-01-04 08:17:00,2025-01-04 08:44:00,Delivered,Wallet,2413.69,47.13,138.66,2322.16,27,8,Saturday,January,True,True,False,Saturday,High Value,2025-01-04
98837,Delhi,2025-03-23 20:00:00,2025-03-23 20:22:00,Delivered,Cash on Delivery,477.33,21.26,97.53,401.06,22,20,Sunday,March,True,True,False,Sunday,Low Value,2025-03-23
98838,Kolkata,2025-01-06 20:03:00,2025-01-06 20:24:00,Delivered,Wallet,782.29,47.66,163.28,666.67,21,20,Monday,January,False,True,False,Monday,Medium Value,2025-01-06
98839,Chennai,2025-04-23 10:43:00,2025-04-23 11:01:00,Delivered,UPI,1437.64,26.48,284.33,1179.79,18,10,Wednesday,April,False,True,False,Wednesday,Medium Value,2025-04-23
98840,Kolkata,2025-04-02 10:17:00,2025-04-02 10:31:00,Delivered,Card,1278.2,56.36,120.07,1214.49,14,10,Wednesday,April,False,True,False,Wednesday,Medium Value,2025-04-02
98841,Chennai,2025-03-20 02:45:00,2025-03-20 03:03:00,Delivered,Wallet,1863.96,64.17,1.28,1926.85,18,2,Thursday,March,False,False,False,Thursday,High Value,2025-03-20
98842,Ahmedabad,2025-03-15 19:04:00,2025-03-15 19:28:00,Delivered,Wallet,801.44,56.83,90.23,768.04,24,19,Saturday,March,True,True,False,Saturday,Medium Value,2025-03-15
98843,Bangalore,2025-01-19 20:55:00,2025-01-19 21:20:00,Delivered,Wallet,1511.56,15.21,111.87,1414.9,25,20,Sunday,January,True,True,False,Sunday,Medium Value,2025-01-19
98844,Chennai,2025-03-11 13:24:00,2025-03-11 13:48:00,Delivered,Card,849.06,47.23,115.2,781.09,24,13,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-11
98845,Delhi,2025-03-23 13:16:00,2025-03-23 13:30:00,Delivered,UPI,1478.93,62.77,269.25,1272.45,14,13,Sunday,March,True,True,False,Sunday,Medium Value,2025-03-23
98846,Mumbai,2025-03-09 16:50:00,2025-03-09 17:14:00,Delivered,UPI,1030.79,58.93,21.34,1068.38,24,16,Sunday,March,True,False,False,Sunday,Medium Value,2025-03-09
98847,Kolkata,2025-02-22 13:20:00,,Cancelled,Wallet,1917.27,45.07,109.41,1852.93,34,13,Saturday,February,True,True,True,Saturday,High Value,2025-02-22
98848,Ahmedabad,2025-01-13 05:22:00,2025-01-13 05:48:00,Delivered,Wallet,1070.51,44.18,59.34,1055.35,26,5,Monday,January,False,False,False,Monday,Medium Value,2025-01-13
98849,Ahmedabad,2025-03-11 19:19:00,2025-03-11 19:53:00,Delivered,Cash on Delivery,585.25,54.03,6.54,632.74,34,19,Tuesday,March,False,True,True,Tuesday,Medium Value,2025-03-11
98850,Chennai,2025-03-10 08:09:00,2025-03-10 08:41:00,Delivered,Cash on Delivery,184.19,21.49,30.38,175.3,32,8,Monday,March,False,True,True,Monday,Low Value,2025-03-10
98851,Chennai,2025-01-26 00:29:00,2025-01-26 00:44:00,Delivered,Card,1441.91,33.96,145.13,1330.74,15,0,Sunday,January,True,False,False,Sunday,Medium Value,2025-01-26
98852,Kolkata,2025-02-14 09:32:00,2025-02-14 09:58:00,Delivered,Cash on Delivery,879.01,52.41,129.98,801.44,26,9,Friday,February,False,True,False,Friday,Medium Value,2025-02-14
98853,Bangalore,2025-04-17 21:16:00,2025-04-17 21:58:00,Delivered,Wallet,1765.52,48.15,397.44,1416.23,42,21,Thursday,April,False,True,True,Thursday,Medium Value,2025-04-17
98854,Bangalore,2025-02-27 02:11:00,2025-02-27 02:41:00,Delivered,UPI,1375.98,32.61,16.4,1392.19,30,2,Thursday,February,False,False,False,Thursday,Medium Value,2025-02-27
98855,Kolkata,2025-04-04 21:21:00,2025-04-04 21:54:00,Delivered,UPI,1317.42,49.44,5.1,1361.76,33,21,Friday,April,False,True,True,Friday,Medium Value,2025-04-04
98856,Pune,2025-03-18 19:35:00,,Cancelled,Cash on Delivery,904.33,28.51,108.8,824.04,22,19,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-18
98857,Mumbai,2025-03-11 20:23:00,2025-03-11 20:50:00,Delivered,Wallet,1897.67,15.39,371.41,1541.65,27,20,Tuesday,March,False,True,False,Tuesday,High Value,2025-03-11
98858,Mumbai,2025-04-19 14:28:00,,Cancelled,Wallet,2242.75,32.71,79.81,2195.65,30,14,Saturday,April,True,True,False,Saturday,High Value,2025-04-19
98859,Ahmedabad,2025-01-07 20:13:00,2025-01-07 20:38:00,Delivered,Wallet,2118.51,68.84,69.69,2117.66,25,20,Tuesday,January,False,True,False,Tuesday,High Value,2025-01-07
98860,Chennai,2025-02-27 09:24:00,2025-02-27 09:37:00,Delivered,Cash on Delivery,2086.09,42.72,133.46,1995.35,13,9,Thursday,February,False,True,False,Thursday,High Value,2025-02-27
98861,Ahmedabad,2025-03-14 21:30:00,2025-03-14 21:50:00,Delivered,Wallet,840.75,42.91,103.1,780.56,20,21,Friday,March,False,True,False,Friday,Medium Value,2025-03-14
98862,Hyderabad,2025-01-27 19:13:00,2025-01-27 19:44:00,Delivered,Card,2227.87,25.05,543.59,1709.33,31,19,Monday,January,False,True,True,Monday,High Value,2025-01-27
98863,Chennai,2025-04-21 13:24:00,2025-04-21 13:56:00,Delivered,Cash on Delivery,584.47,17.13,67.26,534.34,32,13,Monday,April,False,True,True,Monday,Medium Value,2025-04-21
98864,Ahmedabad,2025-04-20 08:00:00,2025-04-20 08:26:00,Delivered,Card,288.31,18.66,20.93,286.04,26,8,Sunday,April,True,True,False,Sunday,Low Value,2025-04-20
98865,Mumbai,2025-04-13 17:33:00,,Cancelled,Card,465.74,44.8,5.35,505.19,13,17,Sunday,April,True,False,False,Sunday,Medium Value,2025-04-13
98866,Kolkata,2025-04-10 21:29:00,2025-04-10 22:08:00,Delivered,UPI,1845.7,41.12,25.68,1861.14,39,21,Thursday,April,False,True,True,Thursday,High Value,2025-04-10
98867,Mumbai,2025-02-09 13:32:00,2025-02-09 14:13:00,Delivered,Card,730.85,69.93,50.57,750.21,41,13,Sunday,February,True,True,True,Sunday,Medium Value,2025-02-09
98868,Bangalore,2025-04-27 13:52:00,2025-04-27 14:10:00,Delivered,UPI,155.06,68.28,27.02,196.32,18,13,Sunday,April,True,True,False,Sunday,Low Value,2025-04-27
98869,Mumbai,2025-01-28 10:24:00,2025-01-28 10:44:00,Delivered,Cash on Delivery,178.25,36.55,40.14,174.66,20,10,Tuesday,January,False,True,False,Tuesday,Low Value,2025-01-28
98870,Delhi,2025-04-14 09:58:00,2025-04-14 10:24:00,Delivered,Card,469.98,61.55,110.39,421.14,26,9,Monday,April,False,True,False,Monday,Low Value,2025-04-14
98871,Hyderabad,2025-03-22 21:42:00,2025-03-22 22:08:00,Delivered,Cash on Delivery,576.11,47.88,102.79,521.2,26,21,Saturday,March,True,True,False,Saturday,Medium Value,2025-03-22
98872,Mumbai,2025-02-06 09:49:00,2025-02-06 10:16:00,Delivered,Card,750.99,10.05,132.36,628.68,27,9,Thursday,February,False,True,False,Thursday,Medium Value,2025-02-06
98873,Pune,2025-01-28 13:57:00,2025-01-28 14:38:00,Delivered,Cash on Delivery,115.69,53.21,2.91,165.99,41,13,Tuesday,January,False,True,True,Tuesday,Low Value,2025-01-28
98874,Pune,2025-04-12 04:12:00,2025-04-12 04:41:00,Delivered,Card,277.63,56.31,15.04,318.9,29,4,Saturday,April,True,False,False,Saturday,Low Value,2025-04-12
98875,Mumbai,2025-03-04 21:23:00,2025-03-04 21:56:00,Delivered,Card,415.89,53.52,92.88,376.53,33,21,Tuesday,March,False,True,True,Tuesday,Low Value,2025-03-04
98876,Delhi,2025-01-24 17:31:00,2025-01-24 17:52:00,Delivered,Wallet,325.2,14.16,40.44,298.92,21,17,Friday,January,False,False,False,Friday,Low Value,2025-01-24
98877,Hyderabad,2025-02-04 07:55:00,2025-02-04 08:18:00,Delivered,Cash on Delivery,833.68,33.83,32.3,835.21,23,7,Tuesday,February,False,False,False,Tuesday,Medium Value,2025-02-04
98878,Bangalore,2025-02-20 21:23:00,2025-02-20 21:37:00,Delivered,Wallet,1655.39,68.79,295.78,1428.4,14,21,Thursday,February,False,True,False,Thursday,Medium Value,2025-02-20
98879,Delhi,2025-01-26 10:41:00,2025-01-26 11:08:00,Delivered,Cash on Delivery,607.2,47.65,38.02,616.83,27,10,Sunday,January,True,True,False,Sunday,Medium Value,2025-01-26
98880,Pune,2025-02-23 13:30:00,2025-02-23 13:40:00,Delivered,Cash on Delivery,1162.71,48.03,41.97,1168.77,10,13,Sunday,February,True,True,False,Sunday,Medium Value,2025-02-23
98881,Delhi,2025-01-25 19:58:00,2025-01-25 20:28:00,Delivered,UPI,2377.12,31.04,173.44,2234.72,30,19,Saturday,January,True,True,False,Saturday,High Value,2025-01-25
98882,Ahmedabad,2025-01-07 19:48:00,2025-01-07 20:13:00,Delivered,UPI,2043.59,63.84,378.1,1729.33,25,19,Tuesday,January,False,True,False,Tuesday,High Value,2025-01-07
98883,Bangalore,2025-03-14 10:27:00,,Cancelled,UPI,1285.88,17.24,139.9,1163.22,37,10,Friday,March,False,True,True,Friday,Medium Value,2025-03-14
98884,Pune,2025-04-04 19:04:00,2025-04-04 19:37:00,Delivered,Card,1831.92,38.43,86.95,1783.4,33,19,Friday,April,False,True,True,Friday,High Value,2025-04-04
98885,Bangalore,2025-04-22 14:38:00,2025-04-22 14:59:00,Delivered,Card,2037.83,34.58,298.49,1773.92,21,14,Tuesday,April,False,True,False,Tuesday,High Value,2025-04-22
98886,Pune,2025-02-08 08:09:00,,Cancelled,Card,1014.08,48.3,234.58,827.8,18,8,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-08
98887,Delhi,2025-04-14 09:50:00,2025-04-14 10:00:00,Delivered,Wallet,239.66,40.6,34.58,245.68,10,9,Monday,April,False,True,False,Monday,Low Value,2025-04-14
98888,Delhi,2025-04-26 10:24:00,2025-04-26 10:50:00,Delivered,Cash on Delivery,2494.39,41.87,214.83,2321.43,26,10,Saturday,April,True,True,False,Saturday,High Value,2025-04-26
98889,Chennai,2025-02-21 14:57:00,2025-02-21 15:31:00,Delivered,Cash on Delivery,1734.87,69.15,36.98,1767.04,34,14,Friday,February,False,True,True,Friday,High Value,2025-02-21
98890,Kolkata,2025-03-10 10:48:00,2025-03-10 11:03:00,Delivered,UPI,472.85,59.86,2.41,530.3,15,10,Monday,March,False,True,False,Monday,Medium Value,2025-03-10
98891,Delhi,2025-03-06 20:52:00,2025-03-06 21:27:00,Delivered,Card,2009.01,39.37,20.3,2028.08,35,20,Thursday,March,False,True,True,Thursday,High Value,2025-03-06
98892,Hyderabad,2025-03-21 20:12:00,2025-03-21 20:28:00,Delivered,Wallet,2138.94,36.95,86.64,2089.25,16,20,Friday,March,False,True,False,Friday,High Value,2025-03-21
98893,Hyderabad,2025-03-15 10:57:00,2025-03-15 11:32:00,Delivered,Card,2404.05,40.82,557.31,1887.56,35,10,Saturday,March,True,True,True,Saturday,High Value,2025-03-15
98894,Kolkata,2025-03-17 14:26:00,2025-03-17 14:54:00,Delivered,Cash on Delivery,1020.97,25.45,66.37,980.05,28,14,Monday,March,False,True,False,Monday,Medium Value,2025-03-17
98895,Kolkata,2025-03-16 10:46:00,2025-03-16 11:10:00,Delivered,Wallet,1193.08,20.6,291.88,921.8,24,10,Sunday,March,True,True,False,Sunday,Medium Value,2025-03-16
98896,Mumbai,2025-03-24 20:49:00,2025-03-24 21:15:00,Delivered,Cash on Delivery,1090.51,45.68,114.6,1021.59,26,20,Monday,March,False,True,False,Monday,Medium Value,2025-03-24
98897,Delhi,2025-03-28 19:46:00,2025-03-28 20:07:00,Delivered,Cash on Delivery,2379.56,35.91,499.47,1916.0,21,19,Friday,March,False,True,False,Friday,High Value,2025-03-28
98898,Chennai,2025-01-23 19:53:00,2025-01-23 20:11:00,Delivered,UPI,2074.92,10.59,426.23,1659.28,18,19,Thursday,January,False,True,False,Thursday,High Value,2025-01-23
98899,Pune,2025-03-25 07:43:00,2025-03-25 08:14:00,Delivered,UPI,402.15,69.77,9.76,462.16,31,7,Tuesday,March,False,False,True,Tuesday,Low Value,2025-03-25
98900,Kolkata,2025-01-25 19:49:00,2025-01-25 20:12:00,Delivered,UPI,1531.36,64.86,333.67,1262.55,23,19,Saturday,January,True,True,False,Saturday,Medium Value,2025-01-25
98901,Hyderabad,2025-02-11 21:11:00,2025-02-11 21:42:00,Delivered,Cash on Delivery,1236.07,15.79,136.33,1115.53,31,21,Tuesday,February,False,True,True,Tuesday,Medium Value,2025-02-11
98902,Hyderabad,2025-04-20 08:33:00,2025-04-20 09:01:00,Delivered,UPI,1428.31,25.08,229.05,1224.34,28,8,Sunday,April,True,True,False,Sunday,Medium Value,2025-04-20
98903,Bangalore,2025-03-04 20:43:00,2025-03-04 21:04:00,Delivered,Card,593.53,16.59,12.94,597.18,21,20,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-04
98904,Delhi,2025-02-23 19:53:00,2025-02-23 20:19:00,Delivered,UPI,1728.49,22.76,298.82,1452.43,26,19,Sunday,February,True,True,False,Sunday,Medium Value,2025-02-23
98905,Hyderabad,2025-02-16 14:17:00,2025-02-16 14:35:00,Delivered,UPI,2377.76,56.47,545.74,1888.49,18,14,Sunday,February,True,True,False,Sunday,High Value,2025-02-16
98906,Ahmedabad,2025-01-20 21:58:00,2025-01-20 22:11:00,Delivered,Cash on Delivery,2253.7,40.62,218.6,2075.72,13,21,Monday,January,False,True,False,Monday,High Value,2025-01-20
98907,Pune,2025-02-08 20:48:00,2025-02-08 21:10:00,Delivered,UPI,1777.96,63.41,178.34,1663.03,22,20,Saturday,February,True,True,False,Saturday,High Value,2025-02-08
98908,Pune,2025-01-09 14:51:00,2025-01-09 15:07:00,Delivered,Cash on Delivery,346.7,33.81,53.74,326.77,16,14,Thursday,January,False,True,False,Thursday,Low Value,2025-01-09
98909,Pune,2025-04-13 13:13:00,2025-04-13 13:42:00,Delivered,Card,201.11,29.32,29.4,201.03,29,13,Sunday,April,True,True,False,Sunday,Low Value,2025-04-13
98910,Hyderabad,2025-02-08 21:47:00,2025-02-08 22:11:00,Delivered,Wallet,1590.9,46.7,54.01,1583.59,24,21,Saturday,February,True,True,False,Saturday,High Value,2025-02-08
98911,Delhi,2025-02-17 20:02:00,2025-02-17 20:29:00,Delivered,Cash on Delivery,2353.37,10.53,229.19,2134.71,27,20,Monday,February,False,True,False,Monday,High Value,2025-02-17
98912,Kolkata,2025-03-09 14:11:00,2025-03-09 14:43:00,Delivered,UPI,2199.31,56.18,404.79,1850.7,32,14,Sunday,March,True,True,True,Sunday,High Value,2025-03-09
98913,Chennai,2025-04-11 19:30:00,2025-04-11 20:01:00,Delivered,Cash on Delivery,1447.7,11.22,299.78,1159.14,31,19,Friday,April,False,True,True,Friday,Medium Value,2025-04-11
98914,Delhi,2025-01-15 14:22:00,2025-01-15 14:35:00,Delivered,Cash on Delivery,1552.69,57.8,274.82,1335.67,13,14,Wednesday,January,False,True,False,Wednesday,Medium Value,2025-01-15
98915,Mumbai,2025-03-04 20:23:00,,Cancelled,Cash on Delivery,886.62,17.78,38.6,865.8,24,20,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-04
98916,Kolkata,2025-01-07 13:18:00,2025-01-07 13:54:00,Delivered,Card,229.77,50.71,25.2,255.28,36,13,Tuesday,January,False,True,True,Tuesday,Low Value,2025-01-07
98917,Mumbai,2025-01-08 14:55:00,2025-01-08 15:12:00,Delivered,Cash on Delivery,1432.32,37.85,302.4,1167.77,17,14,Wednesday,January,False,True,False,Wednesday,Medium Value,2025-01-08
98918,Pune,2025-02-20 19:02:00,2025-02-20 19:28:00,Delivered,Card,676.72,21.56,111.63,586.65,26,19,Thursday,February,False,True,False,Thursday,Medium Value,2025-02-20
98919,Pune,2025-02-03 10:11:00,2025-02-03 10:37:00,Delivered,UPI,2222.57,59.86,140.9,2141.53,26,10,Monday,February,False,True,False,Monday,High Value,2025-02-03
98920,Ahmedabad,2025-02-18 05:54:00,2025-02-18 06:19:00,Delivered,Wallet,1367.71,39.93,54.12,1353.52,25,5,Tuesday,February,False,False,False,Tuesday,Medium Value,2025-02-18
98921,Delhi,2025-03-25 20:05:00,2025-03-25 20:15:00,Delivered,UPI,1411.52,15.16,138.82,1287.86,10,20,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-25
98922,Kolkata,2025-02-22 09:40:00,2025-02-22 09:57:00,Delivered,UPI,1104.32,64.81,254.91,914.22,17,9,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-22
98923,Hyderabad,2025-03-05 02:28:00,2025-03-05 03:00:00,Delivered,Wallet,2084.69,51.68,431.99,1704.38,32,2,Wednesday,March,False,False,True,Wednesday,High Value,2025-03-05
98924,Mumbai,2025-03-20 08:35:00,2025-03-20 08:51:00,Delivered,Card,213.41,65.07,28.57,249.91,16,8,Thursday,March,False,True,False,Thursday,Low Value,2025-03-20
98925,Ahmedabad,2025-03-07 20:42:00,2025-03-07 21:09:00,Delivered,Wallet,1985.83,34.88,353.9,1666.81,27,20,Friday,March,False,True,False,Friday,High Value,2025-03-07
98926,Mumbai,2025-03-27 04:56:00,,Cancelled,Wallet,2228.1,27.17,91.39,2163.88,29,4,Thursday,March,False,False,False,Thursday,High Value,2025-03-27
98927,Mumbai,2025-01-23 16:23:00,2025-01-23 16:46:00,Delivered,Wallet,1064.98,46.03,28.47,1082.54,23,16,Thursday,January,False,False,False,Thursday,Medium Value,2025-01-23
98928,Bangalore,2025-01-01 09:26:00,2025-01-01 09:52:00,Delivered,Card,824.11,34.25,112.87,745.49,26,9,Wednesday,January,False,True,False,Wednesday,Medium Value,2025-01-01
98929,Kolkata,2025-01-01 08:57:00,2025-01-01 09:32:00,Delivered,Wallet,541.05,26.88,66.42,501.51,35,8,Wednesday,January,False,True,True,Wednesday,Medium Value,2025-01-01
98930,Hyderabad,2025-02-13 01:32:00,2025-02-13 02:07:00,Delivered,Card,1647.57,15.76,325.21,1338.12,35,1,Thursday,February,False,False,True,Thursday,Medium Value,2025-02-13
98931,Kolkata,2025-01-11 19:35:00,2025-01-11 19:49:00,Delivered,Wallet,2054.83,62.61,347.0,1770.44,14,19,Saturday,January,True,True,False,Saturday,High Value,2025-01-11
98932,Kolkata,2025-02-15 14:31:00,2025-02-15 14:59:00,Delivered,Card,1417.0,69.59,195.66,1290.93,28,14,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-15
98933,Kolkata,2025-02-12 13:30:00,2025-02-12 13:55:00,Delivered,Wallet,1402.33,67.12,302.58,1166.87,25,13,Wednesday,February,False,True,False,Wednesday,Medium Value,2025-02-12
98934,Bangalore,2025-01-10 20:53:00,2025-01-10 21:15:00,Delivered,Card,188.26,14.22,31.55,170.93,22,20,Friday,January,False,True,False,Friday,Low Value,2025-01-10
98935,Mumbai,2025-02-05 19:00:00,2025-02-05 19:22:00,Delivered,Wallet,2181.51,16.15,379.77,1817.89,22,19,Wednesday,February,False,True,False,Wednesday,High Value,2025-02-05
98936,Bangalore,2025-01-27 09:38:00,2025-01-27 09:54:00,Delivered,Wallet,1421.39,24.68,100.96,1345.11,16,9,Monday,January,False,True,False,Monday,Medium Value,2025-01-27
98937,Hyderabad,2025-02-20 09:59:00,2025-02-20 10:09:00,Delivered,Wallet,2009.54,41.22,190.83,1859.93,10,9,Thursday,February,False,True,False,Thursday,High Value,2025-02-20
98938,Bangalore,2025-04-21 09:59:00,2025-04-21 10:22:00,Delivered,Wallet,1557.7,27.86,274.1,1311.46,23,9,Monday,April,False,True,False,Monday,Medium Value,2025-04-21
98939,Hyderabad,2025-02-13 19:12:00,2025-02-13 19:41:00,Delivered,Card,1652.22,68.65,28.2,1692.67,29,19,Thursday,February,False,True,False,Thursday,High Value,2025-02-13
98940,Pune,2025-04-12 19:26:00,,Cancelled,Wallet,2237.6,69.95,212.89,2094.66,11,19,Saturday,April,True,True,False,Saturday,High Value,2025-04-12
98941,Chennai,2025-02-22 21:01:00,2025-02-22 21:16:00,Delivered,UPI,1741.56,61.82,202.1,1601.28,15,21,Saturday,February,True,True,False,Saturday,High Value,2025-02-22
98942,Mumbai,2025-03-18 20:08:00,2025-03-18 20:18:00,Delivered,Cash on Delivery,1113.8,58.84,100.11,1072.53,10,20,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-18
98943,Kolkata,2025-02-17 09:56:00,2025-02-17 10:22:00,Delivered,Wallet,1066.97,43.06,228.4,881.63,26,9,Monday,February,False,True,False,Monday,Medium Value,2025-02-17
98944,Hyderabad,2025-03-28 09:24:00,,Cancelled,Wallet,2362.86,30.23,479.87,1913.22,28,9,Friday,March,False,True,False,Friday,High Value,2025-03-28
