order_id,city,category,order_amount,sla_minutes,cleaned_order_amount
420c66d1-a211-4c3c-b3c8-ee9e7d478c0a,Delhi,Personal Care,941.18,15,941.18
85988649-8e1f-4f06-9fd0-9b9f1d77efdb,Pune,Frozen Food,635.56,15,635.56
6a763301-27d1-4709-8528-1b082b514e71,Ahmedabad,Beverages,337.24,10,337.24
4109c200-b2cd-4318-a6aa-84833a5725e8,Mumbai,Fruits,808.08,25,808.08
096f0791-3d7f-4846-b9ad-da7d1b7c48c6,Pune,Dairy,319.36,10,319.36
d7e7978a-2ba1-4a73-94f6-5b34b4b1e9e2,Mumbai,Beverages,264.88,25,264.88
d9a10076-d285-46dd-8237-73e856e9150b,Delhi,Beverages,627.55,25,627.55
5d1870a1-e100-4e04-af54-d94673524a67,Pune,Snacks,685.31,10,685.31
61a8e3f9-7f17-46d6-a5df-c1f9df6a6a0f,Delhi,Fruits,424.81,25,424.81
0bbc026b-132a-4616-a86b-b8e6ed782f66,Bangalore,Beverages,913.72,10,913.72
f9a25f2c-939d-4351-b111-4174031ce429,Hyderabad,Frozen Food,553.97,15,553.97
98560c68-9d89-4487-a3ae-4ad50df3dee0,Chennai,Fruits,1070.93,10,1070.93
1d82a804-fbf7-4e1a-8ed7-55d48ce874b3,Kolkata,Frozen Food,985.47,15,985.47
9c3ec95a-7a34-4130-a6ae-dba60daef6bd,Pune,Beverages,1125.29,10,1125.29
3f1c0d73-461b-47de-b582-a584979d9771,Pune,Dairy,1105.95,10,1105.95
b7e6f8d7-b3f2-40fe-93a1-179e4593ad7c,Mumbai,Snacks,826.06,15,826.06
e52b5b36-78f3-49e4-809f-9d805211230c,Hyderabad,Dairy,995.81,25,995.81
983f8f5d-4f44-44ab-a705-08ca66be82b7,Mumbai,Beverages,752.36,25,752.36
d24e5ef5-09ba-4b48-9044-fcc15b436d4f,Bangalore,Household,320.76,25,320.76
d153f9a1-0414-451f-a027-b4c32689617e,Mumbai,Dairy,1083.65,15,1083.65
24b7e484-165f-4d83-b819-1a78d8b4894a,Bangalore,Fruits,986.3,25,986.3
3086201a-d59a-4683-9305-2f2d6b72cbc9,Bangalore,Fruits,805.9,15,805.9
45d64802-3c62-419a-b379-907c8bce646f,Delhi,Dairy,570.87,10,570.87
97defd4f-ba03-4cab-a600-b7b8515c5d86,Hyderabad,Snacks,402.36,25,402.36
6021a3cb-7762-4cad-b52b-c3d9af5e9055,Chennai,Household,561.3,10,561.3
be5575f8-1384-48dc-a3ca-b6f39f36718e,Mumbai,Household,657.73,25,657.73
576fd36a-bbaf-44fc-897f-f23913ed5215,Pune,Personal Care,957.02,15,957.02
690e35f5-1325-4fff-aa06-4ee62e54e3a3,Kolkata,Snacks,980.81,15,980.81
a66f32b7-93e5-4bee-82dc-e259ee856164,Hyderabad,Household,1064.79,10,1064.79
610deeb7-55d5-4b7f-82e0-aff00e819574,Pune,Household,725.33,25,725.33
f8f80a91-4a75-4a59-8409-7050ece2f312,Pune,Personal Care,821.16,15,821.16
df41b3e1-bf58-468a-932c-caef9518030f,Pune,Snacks,697.37,10,697.37
e31936ae-e4f9-4e40-a63a-96562707c483,Chennai,Beverages,675.41,15,675.41
a65747b9-9714-44aa-aee4-92f9d2fc242d,Mumbai,Fruits,420.88,25,420.88
f48d2944-0e93-4be2-9668-ba74d46f213f,Ahmedabad,Dairy,767.37,10,767.37
04b2781b-782e-4815-af6d-81b9c09792f3,Delhi,Fruits,474.22,15,474.22
88cfba84-68fc-45a9-a5e0-b6b749dd3ff2,Chennai,Household,1113.08,10,1113.08
52e30fee-1211-47f6-a2d9-e8f1a403186b,Ahmedabad,Snacks,920.68,15,920.68
81e11aac-f74b-4851-b365-fbb1d27b5f92,Chennai,Frozen Food,358.79,15,358.79
5df2285b-5273-4ec1-84db-5b43b565d775,Kolkata,Fruits,1147.74,15,1147.74
9e053678-8a9c-4a43-af91-e15aa3467838,Pune,Personal Care,883.18,25,883.18
65c8a9c6-005e-43f2-98ae-107d9be7929c,Hyderabad,Household,373.93,25,373.93
007e98b5-02c9-4af0-893f-b1046fdb6e81,Chennai,Beverages,565.94,25,565.94
50de59a1-1cc5-4d01-a643-98bb8f8ad780,Delhi,Household,658.15,25,658.15
fcbe49bc-e95f-448d-aa44-b9e2707bec45,Kolkata,Household,821.58,25,821.58
04ac76dd-3497-4d5b-9bb1-bcde297f31e0,Ahmedabad,Beverages,390.71,25,390.71
fe1dc7e4-b6c9-4f41-8295-a6bf49fc14bc,Hyderabad,Dairy,664.48,15,664.48
caf05630-1462-47fc-a25a-f74aa5bcace1,Pune,Fruits,1084.84,25,1084.84
8dd6e3fb-d752-4452-8f64-626abe3a37ad,Pune,Fruits,267.79,25,267.79
7e865a19-0889-4561-9814-8b94fb45a9af,Mumbai,Dairy,160.4,15,160.4
f38d7762-ad8b-4a3c-9fea-b1f7758652a7,Hyderabad,Household,286.85,25,286.85
1b7b8ee6-e9ad-4fa5-89cc-91b923456fae,Ahmedabad,Fruits,744.21,10,744.21
45877a47-4ef0-4af1-97ae-729ab5d74288,Ahmedabad,Snacks,1085.62,10,1085.62
7265574c-b995-49a2-98b8-5f78aa6d4963,Hyderabad,Snacks,749.47,15,749.47
36cde879-2531-4d65-9e0a-2f83ea728f0b,Chennai,Personal Care,391.62,25,391.62
07557c66-8adb-4f8b-a325-fd7550b85bce,Kolkata,Personal Care,153.84,10,153.84
1bbdc358-41f0-4972-8d16-c6bffc32ad29,Bangalore,Frozen Food,428.84,25,428.84
3a224eb4-85e6-494d-a8e7-1b4e4707db8c,Hyderabad,Dairy,341.29,15,341.29
8cfa8afb-3db6-43bc-b3b2-d542beaa5368,Bangalore,Beverages,857.27,15,857.27
d777c8f8-8bb3-458e-be24-2dc0806d9523,Ahmedabad,Beverages,642.59,25,642.59
9c507385-a9a9-4416-8c1e-a90e456a614c,Hyderabad,Personal Care,695.37,15,695.37
d1642651-4331-4d48-bf56-06c868860e7c,Ahmedabad,Dairy,812.62,10,812.62
caeb3a61-669a-4dda-abed-faa1de95c29c,Pune,Fruits,231.26,15,231.26
93a6976d-8704-45db-b146-223fde0f4c29,Bangalore,Dairy,796.43,15,796.43
d66a902f-f443-4ae9-b497-3f445adccf1e,Pune,Frozen Food,178.67,10,178.67
e44ba78d-9941-4eb8-90f9-24831f330368,Bangalore,Fruits,949.84,10,949.84
57496923-0a5a-4e56-98c2-33a6528a59d1,Mumbai,Frozen Food,262.68,25,262.68
85bf53e5-f108-4302-b11f-c8fb3a8ecaf1,Chennai,Fruits,1164.03,15,1164.03
b8435b3b-1ab0-4be7-b311-5b65f6aa6184,Hyderabad,Household,992.43,10,992.43
e5e08797-e311-40ff-8d1c-543060e5d64c,Ahmedabad,Personal Care,176.05,25,176.05
3cd0ad75-716c-43e1-966d-47faaf0271b6,Pune,Dairy,696.58,10,696.58
b7a88a20-e662-4460-a58a-ed5dbe1f5328,Mumbai,Household,713.0,10,713.0
b0004a6b-04b6-4266-8e4a-c8d8c21ab5fd,Hyderabad,Beverages,982.32,15,982.32
c289dd4b-a765-4039-98cd-c01d1879b06d,Delhi,Personal Care,156.5,10,156.5
625ca6e3-6a01-4327-86fa-c7e2787f48f7,Hyderabad,Frozen Food,882.46,10,882.46
587b364c-6cb8-4311-9997-7dc41e973075,Ahmedabad,Frozen Food,200.09,10,200.09
69f5f028-20cf-444d-b288-12d564b42c1b,Ahmedabad,Fruits,1097.69,10,1097.69
be97fe12-8fdd-4618-b861-790fdc8160a7,Hyderabad,Dairy,977.27,25,977.27
bf8339d1-278a-42cf-8b84-b86fd1ab7a12,Delhi,Frozen Food,893.51,15,893.51
85c14dde-5407-4745-9af0-4fdbaf893c17,Pune,Snacks,169.84,25,169.84
f42e2a06-2c1b-42f8-bfcc-b0263bca658b,Bangalore,Household,601.47,15,601.47
c9685817-2f84-40a7-9ff2-2d6dc20a028f,Bangalore,Snacks,695.33,25,695.33
3708e633-87a9-440e-89f1-827013d9e755,Delhi,Household,1008.21,15,1008.21
8cce094d-30b2-47c2-9b95-cb6349f29ca2,Delhi,Fruits,200.02,10,200.02
ae37e6fd-3fe7-4909-971c-d08e56cf4462,Kolkata,Fruits,521.82,10,521.82
cbf231f5-cb14-4567-82c1-10766cb956b2,Kolkata,Snacks,381.15,15,381.15
c0ecf47b-4ca8-46ed-b8cf-265f4cfa61f2,Kolkata,Snacks,846.51,15,846.51
d28503fd-5cea-456b-805d-2dd5a472e6fd,Bangalore,Household,710.74,25,710.74
247b5170-7f96-465a-9085-74f7682511d9,Ahmedabad,Dairy,455.27,25,455.27
4516fd1c-b5d7-42be-b2e7-856a48164dde,Hyderabad,Personal Care,504.81,25,504.81
aa23fa18-486e-4d0e-91cd-2eb73fd6fc41,Mumbai,Frozen Food,1133.91,15,1133.91
a3b660bd-312d-44e8-b70f-090c71ce8a2d,Delhi,Snacks,944.42,10,944.42
ea5d67c2-91e3-4ec3-be3f-108cd82856b7,Kolkata,Fruits,175.16,25,175.16
d4ff0aeb-6743-451a-94f8-a29e2430948c,Kolkata,Snacks,783.64,10,783.64
308d8d6b-85e9-4e17-a910-09b60b7be4e6,Delhi,Household,708.82,25,708.82
f677d96c-0c3c-4e2e-8a4c-1c98964db310,Ahmedabad,Snacks,539.69,10,539.69
3dcb8a5b-a6b6-41e4-95e1-1fc04cdb4439,Kolkata,Frozen Food,155.35,10,155.35
4ec63794-99eb-4656-bef3-c69a37174e0a,Kolkata,Dairy,1152.77,25,1152.77
0a9c9c47-4415-495c-985a-7572982f875b,Kolkata,Snacks,373.57,10,373.57
8e7fe755-a7db-4389-a887-d66c26c143db,Hyderabad,Beverages,558.76,10,558.76
a053b424-c941-4022-9439-1417f9c9c057,Kolkata,Dairy,612.39,25,612.39
4c69c56c-f5f3-470b-b95c-a49258310155,Delhi,Household,922.64,15,922.64
4a1e10cd-1679-48d4-8c58-d7eecf36ce48,Chennai,Household,747.43,10,747.43
06db5bbb-a28e-4476-98b9-293cc7d1da38,Hyderabad,Dairy,805.53,15,805.53
cb24eb88-a6a2-49de-a7f9-2e6634a2571c,Chennai,Dairy,789.02,10,789.02
c2e3a7f3-5b44-467c-be32-5a4c0c45561d,Bangalore,Dairy,1154.77,25,1154.77
beaf0530-f898-4f39-9e97-6b3eb129f015,Ahmedabad,Beverages,225.5,25,225.5
6065ef83-7898-48c4-a003-d6a55b4a7631,Bangalore,Snacks,1122.37,10,1122.37
ea37c754-5c05-435f-bfe1-7e89876e6d8e,Ahmedabad,Snacks,543.05,10,543.05
e087c917-f156-4069-b55c-e62f04ec13e8,Chennai,Beverages,1007.94,25,1007.94
313764f1-0433-4ad0-a1ee-f9530d5492c0,Mumbai,Household,696.81,25,696.81
67dbf842-e4b2-47af-a376-a9b30405dd2f,Pune,Beverages,956.08,15,956.08
6b554fa4-b4b2-41fc-9677-c75ce220c160,Hyderabad,Dairy,1077.93,10,1077.93
b404eba8-2ea7-4fd2-9eba-461a64393ee5,Ahmedabad,Household,162.72,15,162.72
085e0796-b490-488b-951d-6c4099f24eb2,Chennai,Personal Care,1155.69,25,1155.69
de4ca4c7-3a82-40a3-a803-5c7eab8e6076,Kolkata,Frozen Food,940.96,15,940.96
e9ddb20c-d430-454b-bf59-631ed3a94447,Kolkata,Personal Care,728.92,15,728.92
229f6a52-720c-4e9f-8a6e-6addc25b7757,Delhi,Fruits,761.73,25,761.73
8f7e40b5-2847-45cd-a4c3-dbdcb4d15cfa,Ahmedabad,Beverages,297.84,25,297.84
8092016c-22ef-405f-8e46-022315caf7bc,Kolkata,Fruits,757.98,15,757.98
52183110-b4db-40fd-b195-0aa84711fe43,Ahmedabad,Household,274.31,10,274.31
792415cf-942b-4a62-9a46-98d498f3a557,Kolkata,Beverages,546.21,15,546.21
443f1002-a4b6-4cb3-b341-da54a735956e,Hyderabad,Fruits,424.08,10,424.08
31e1c872-d34c-4948-9524-4600376fb2b0,Delhi,Household,691.09,15,691.09
492f2713-d6c6-4674-91cb-5d9a7e016812,Bangalore,Snacks,1129.08,25,1129.08
5db38365-33f9-482d-9377-7a2e22df5f2e,Hyderabad,Personal Care,1117.1,10,1117.1
7506b35f-3835-451d-b288-a0f6559745dc,Pune,Frozen Food,895.27,10,895.27
e1ce2540-d543-4f7b-9947-d24faed4a0f9,Mumbai,Personal Care,741.02,25,741.02
aefcbb78-77f0-40ae-b93a-b3d4c08730a5,Bangalore,Personal Care,787.4,25,787.4
c9c486c6-dc26-485a-84c5-bd333fa26566,Pune,Dairy,779.18,25,779.18
1dd02f31-de6d-4419-8028-00f888f6e668,Ahmedabad,Frozen Food,938.27,15,938.27
3e5fa443-0023-43fa-8b89-881a3a4b078b,Ahmedabad,Fruits,523.1,10,523.1
25592229-a842-42cb-b948-162324886810,Ahmedabad,Frozen Food,1137.79,25,1137.79
55eb9eba-1c7b-456a-8d26-9967471ed6f1,Kolkata,Personal Care,1010.34,25,1010.34
1bdcb06e-4626-4490-b632-e36be5bad278,Mumbai,Personal Care,270.72,15,270.72
72abd6bb-ab74-4997-b2f6-e05d47b5942f,Bangalore,Personal Care,199.01,25,199.01
a895d70a-b39c-48ad-8cb1-82b1a3db6356,Delhi,Beverages,173.32,25,173.32
15c338d7-57b7-46f6-8b7c-b0fd92a2acef,Pune,Snacks,972.51,25,972.51
d0048913-fcbb-4c12-a835-649610db4334,Kolkata,Beverages,1089.46,10,1089.46
420f8c1c-9bf4-4326-a67c-3831d943e962,Ahmedabad,Beverages,538.15,10,538.15
ff1e5eb3-b1b1-4bdc-9aec-9395679175c1,Pune,Beverages,349.12,25,349.12
daefbf81-d341-499a-bba6-d8897d87cc61,Kolkata,Frozen Food,1058.76,10,1058.76
d6af264f-a539-4c97-b6fa-adf4e4f4ab08,Mumbai,Snacks,281.44,25,281.44
e99741f0-0c5b-4c05-a3c0-7805a6254904,Kolkata,Personal Care,460.74,10,460.74
7159b1ca-995f-40a7-a183-958e07e3c8b1,Delhi,Snacks,612.09,15,612.09
5e09c376-1cb4-47b5-9666-93c746e4ebdb,Pune,Snacks,433.66,15,433.66
fa17d18e-db99-480b-ae3c-eb5d639485cd,Bangalore,Personal Care,535.27,10,535.27
e41ccbd4-c64d-4829-b616-3dc243819098,Mumbai,Snacks,700.94,25,700.94
9a696f6e-803b-497b-bc08-f5f400b21b84,Chennai,Personal Care,699.19,15,699.19
93d37a4c-55f6-4749-8679-fcc87e47b493,Hyderabad,Personal Care,601.5,15,601.5
f6e4ea63-fce8-4ed0-a01f-901aed0b2aae,Delhi,Household,1174.68,10,1174.68
e7418eff-d5c1-4444-a2b4-d6b99d1e8ab2,Mumbai,Snacks,592.16,10,592.16
86eb644b-e606-419e-bb5a-735ea9a517ac,Chennai,Beverages,284.51,25,284.51
0e7c8fef-9d9d-40d9-92c1-37f9890d3a22,Hyderabad,Personal Care,998.12,10,998.12
377558e5-1c16-4998-8755-a472a640cabc,Chennai,Fruits,1033.33,15,1033.33
a49ede21-737a-4c2f-a948-abe49a40831e,Kolkata,Dairy,517.66,15,517.66
1526fbe6-b82d-4568-9978-6734acc55203,Mumbai,Dairy,1136.5,10,1136.5
6137714f-3579-4e70-a853-532f7d3c8dea,Hyderabad,Household,982.13,10,982.13
d915f677-2c7a-49ef-b004-a44888154028,Chennai,Fruits,458.26,10,458.26
71f621b4-72ea-4751-ba6d-9cc41db7d541,Kolkata,Household,225.25,10,225.25
d92c6ad1-6c94-434d-94bd-6e365f12c75d,Kolkata,Dairy,166.02,10,166.02
5f821bbd-b123-48f0-b40e-19f87a9fcb32,Hyderabad,Household,1134.5,15,1134.5
a0e306b7-a376-4119-a43b-2d9d303f5c74,Ahmedabad,Personal Care,1078.62,15,1078.62
0b401999-b052-4cbc-8a11-79b962f6dce6,Ahmedabad,Fruits,1139.04,10,1139.04
da41a990-c170-4b86-b9d5-88de3db8e945,Mumbai,Snacks,1199.92,10,1199.92
7fbc9382-024f-4941-a0a2-e5510c498e1d,Bangalore,Frozen Food,389.0,15,389.0
05bdce7d-a8c7-4aa5-b17a-db700855cebc,Hyderabad,Household,655.66,25,655.66
4dd67196-921c-410c-b2de-9fd9a6ecf40c,Chennai,Snacks,266.91,25,266.91
bda50ca3-742e-4744-ae37-61f4a1951a7b,Delhi,Beverages,158.46,10,158.46
ce353de4-f5e5-4a62-8c18-c8012b16550b,Pune,Household,400.81,10,400.81
4d0274cb-0228-4f30-9a3e-0dd85fe02b3e,Pune,Household,422.04,25,422.04
072965d2-8dc3-40af-b483-2e0ed880a31c,Hyderabad,Fruits,707.99,25,707.99
3dc7a319-ff4c-40b9-b35f-bd38e8101e20,Delhi,Fruits,637.49,10,637.49
5705aa0f-ffb3-42f7-ab79-58ed501c55c3,Ahmedabad,Dairy,176.74,25,176.74
e7bac94e-cb6b-4c9c-a9ad-d02d68dddf50,Kolkata,Household,1174.71,25,1174.71
5debc3c7-5e48-4f42-a001-5151270a25cb,Ahmedabad,Personal Care,458.43,25,458.43
d605d7cc-47cc-4b66-a957-73bb7507834c,Pune,Beverages,630.37,25,630.37
cdb1b649-0785-4eaa-b287-99d88724fbf2,Hyderabad,Household,298.61,10,298.61
f7adf1e0-8f97-4c51-ad67-36b9dc3792d0,Kolkata,Personal Care,1025.14,15,1025.14
b2857bc2-a0c9-4c2a-80d0-4936bef8676f,Chennai,Fruits,423.42,10,423.42
14cdbc09-c824-4e6b-8458-f177def04a35,Delhi,Dairy,593.11,25,593.11
f548f83c-e591-4d03-8403-119b810beba3,Kolkata,Fruits,299.79,25,299.79
4aca3b90-5f07-4999-bac1-eaa840a67220,Pune,Beverages,720.83,25,720.83
2d32e96b-ff7e-4b9a-b947-801342d5425b,Kolkata,Personal Care,331.04,25,331.04
a14503f6-457a-48fb-9e51-d2bd8c609ff1,Delhi,Fruits,945.88,25,945.88
8f2125d3-61e8-4b8e-8c58-d9c14860a826,Pune,Beverages,179.78,25,179.78
fbfd0c87-0446-4378-9fa8-68921e955f8e,Bangalore,Frozen Food,647.0,10,647.0
6fad719a-2644-4f8c-a5f6-db516f1aa06f,Kolkata,Snacks,734.8,10,734.8
8a8a6f59-bd46-4ef8-a7b5-0169080a9b16,Bangalore,Household,278.12,10,278.12
00379160-39e9-4b13-ad3e-47aaf2103055,Delhi,Dairy,166.32,25,166.32
28bbd09a-9e6b-4ae0-b45e-af8992de6da7,Kolkata,Personal Care,1007.2,25,1007.2
0d78511e-6242-4f52-b6d4-fe2393e60faf,Delhi,Fruits,776.7,25,776.7
ae9d553b-320b-4708-97f2-09b4024df254,Hyderabad,Frozen Food,455.46,15,455.46
550c6982-7823-4b0c-9ad0-cfc7b5bc5511,Kolkata,Household,983.77,15,983.77
875292c0-2e93-4b20-a47d-fd4caa61f647,Ahmedabad,Beverages,165.73,15,165.73
2ecf31fc-bdb1-4164-afb2-85f7f3400f78,Delhi,Frozen Food,303.76,15,303.76
3bd381a3-b329-44e9-9299-0c0f39f3e70d,Bangalore,Dairy,1162.43,15,1162.43
2ea71fd2-05ef-4555-b2b8-26e57f7ebc5a,Pune,Frozen Food,1015.97,10,1015.97
35c9fdf6-a79d-4141-8767-1132ad56b119,Kolkata,Household,1157.62,10,1157.62
5df4bb1d-b0b0-49ca-ad4d-1f9236230597,Pune,Snacks,357.3,15,357.3
3eb316fa-9c34-4311-9da5-86dec59674e9,Hyderabad,Beverages,1076.95,15,1076.95
17ed3971-ecfd-4591-99e9-9535d1a29d56,Pune,Personal Care,165.21,25,165.21
b9844547-f365-4cdc-a13b-38263f405603,Chennai,Dairy,561.61,25,561.61
5b4eb27a-024e-4cde-8521-afd7b30913b7,Pune,Snacks,566.18,10,566.18
39ea56a4-f236-4f99-893d-8ab6b6478486,Delhi,Personal Care,724.08,15,724.08
a86fd77a-fb11-4ca5-9298-53fb5a9b2391,Ahmedabad,Snacks,913.06,10,913.06
18e4d9aa-f2b8-42df-a2de-8fac3e35909d,Delhi,Beverages,1192.54,25,1192.54
36424adb-a9f7-45bb-84d0-96f08ca9a252,Kolkata,Personal Care,932.05,25,932.05
0abff296-05ce-4f06-a82d-7b90887046b9,Kolkata,Snacks,557.55,10,557.55
2a6ed8b8-85ee-4420-81ad-3257d0c6dddb,Ahmedabad,Personal Care,1116.12,15,1116.12
633ea413-635a-46c3-aa92-0207565e129e,Kolkata,Dairy,409.97,15,409.97
5e7f070a-4aa1-4589-8943-325a685de527,Pune,Frozen Food,666.64,10,666.64
16e5a8ed-4a1d-4a9a-a3c1-dd061f905566,Pune,Household,1032.2,15,1032.2
e383a4a4-9da2-44d9-ac79-81677ede8ba6,Hyderabad,Beverages,875.36,10,875.36
ce90125c-40c9-4c92-9bab-f2a51141783c,Hyderabad,Personal Care,413.38,25,413.38
8b48183c-2092-4a8d-816b-919a7b915a80,Mumbai,Dairy,654.64,10,654.64
595b2ce8-517d-42d7-9086-c8bdd1d0db6f,Pune,Frozen Food,754.02,10,754.02
9166b259-5d09-4795-aa27-4d23ac1edc99,Delhi,Frozen Food,969.94,10,969.94
34da8818-3619-4176-8bc3-51761113395b,Hyderabad,Dairy,565.34,25,565.34
bc82cfef-e836-4909-ba88-51eb89530070,Hyderabad,Fruits,446.93,10,446.93
de0fafb3-f467-4c83-8d58-790bef5d04d3,Pune,Beverages,1005.87,25,1005.87
dacae1c4-6aa3-4f27-a96d-48bc0013cef8,Kolkata,Fruits,681.09,10,681.09
88ee983b-452e-4f1e-a45f-dbecc036a23f,Pune,Dairy,455.6,10,455.6
35fd2216-711d-4fd9-8bf6-7880d5efd842,Hyderabad,Snacks,160.77,15,160.77
635725f8-3837-4ebb-b31e-df29ed6673a7,Pune,Household,739.26,25,739.26
59dfac4b-cf16-46b8-85f8-b3ec456bd011,Ahmedabad,Household,312.92,15,312.92
b58b737a-c46d-4e12-909a-dd29022662fe,Mumbai,Snacks,1100.7,15,1100.7
ece64531-9f11-4663-ab10-dacb83898923,Delhi,Household,1012.42,10,1012.42
3050cfc9-76f6-4719-8bef-0d085954105e,Kolkata,Frozen Food,154.38,10,154.38
368bdf12-c206-4714-ba73-604fcdd7bd44,Delhi,Dairy,663.54,10,663.54
6cb5e4eb-f204-4175-8347-d5909326c59d,Ahmedabad,Snacks,827.76,15,827.76
3e157497-a1d4-4935-bb40-2949ff43f54f,Chennai,Household,707.78,10,707.78
39367a43-11a1-45f6-95e0-6617521a572c,Pune,Frozen Food,1138.2,25,1138.2
0bf8b6b0-2e9b-4cf0-96fc-0154fb22b16d,Hyderabad,Snacks,427.15,10,427.15
77d66e92-ee7b-4caa-a8cb-69af821ee139,Chennai,Snacks,517.71,10,517.71
7f0ccba7-55b1-43f9-ae35-6c1bfdcb8aa8,Pune,Household,528.35,10,528.35
88fbb2b8-929c-4c4b-803b-5d69df397c66,Hyderabad,Snacks,227.71,25,227.71
8e208431-08ed-4a2e-9502-68480807f368,Pune,Frozen Food,1024.46,25,1024.46
101fc1a8-b745-444e-bcfb-55e2634d0c07,Kolkata,Fruits,198.6,15,198.6
ec91402b-1f6a-4647-a5bd-fb407d40440b,Mumbai,Household,814.12,15,814.12
9e1358a3-3c00-42d6-b901-157d70767df2,Pune,Dairy,829.24,10,829.24
7bbcacb7-f124-462a-a517-5ef89540799a,Delhi,Beverages,1049.46,25,1049.46
733e7b54-9af0-47ce-abe5-a22ec9b4458c,Chennai,Fruits,379.25,15,379.25
213e420e-32b2-407a-b4af-722a036b4c8a,Chennai,Fruits,168.05,25,168.05
bf6818aa-7343-4316-88c7-207ade4e9d1d,Hyderabad,Personal Care,568.81,15,568.81
52760c96-ffa7-407e-9e7f-711398009ead,Ahmedabad,Snacks,672.36,10,672.36
8a43e066-eb35-42a1-9bf6-741777742813,Pune,Snacks,648.25,10,648.25
74c70b79-d969-498f-a028-fca81b383ff7,Ahmedabad,Snacks,1084.54,10,1084.54
e74fe5d4-6cc6-47d2-b84d-684c23113c13,Delhi,Beverages,419.95,15,419.95
c5226363-d8ca-470d-adf7-0b5b979e1a7f,Hyderabad,Frozen Food,322.84,10,322.84
5e90d5b3-676a-45bf-be5b-392dccbb526d,Bangalore,Frozen Food,1128.93,25,1128.93
70e4e5d6-936a-4cbf-809f-0e73ac9e2df8,Hyderabad,Household,1111.87,25,1111.87
8a893bf4-4192-40ff-a370-12b019ebdc74,Hyderabad,Dairy,574.81,10,574.81
96cd029e-4721-45cd-96ca-09ce2a138f3e,Mumbai,Snacks,955.53,15,955.53
caebe04a-75fb-4e75-b4cb-d970849bb696,Chennai,Personal Care,700.72,10,700.72
fb7b35da-ec3e-496e-9038-611eae8ffc2e,Ahmedabad,Frozen Food,560.27,15,560.27
ba0541a8-1e73-49e4-acdb-fe2036d200f0,Kolkata,Snacks,447.76,25,447.76
663d5a7a-ae6d-413f-9195-1dcb4708e457,Chennai,Fruits,416.09,15,416.09
963c2df3-7c2a-4225-879b-e16d4ec1f683,Mumbai,Dairy,640.88,25,640.88
4450db32-c0f5-4214-803a-96687eb62985,Pune,Beverages,1130.09,10,1130.09
2ce39ce0-80f6-4874-93fa-9d0891e1452b,Hyderabad,Personal Care,460.45,25,460.45
1868e8c2-e36b-4b61-b31a-138d641b1656,Bangalore,Household,471.53,10,471.53
f9ff5c97-1041-4db5-888f-60448aba3a37,Ahmedabad,Fruits,1117.64,25,1117.64
790e5918-9492-45fa-be03-974945dba536,Pune,Snacks,962.6,15,962.6
3ff5a3b8-1858-4eb8-85b8-a9079f2c6cf7,Pune,Household,644.75,25,644.75
89fe1356-4501-4462-b8d2-db5f51b54c4a,Mumbai,Beverages,239.03,10,239.03
ffb80a39-7f5a-44ab-a758-44638175c7bc,Delhi,Fruits,486.49,25,486.49
f94fc597-ea56-4b93-bc76-ebc0955fc98a,Pune,Frozen Food,915.12,15,915.12
d8e4af8e-04d1-4759-975e-a09e657f2d3c,Delhi,Snacks,980.86,25,980.86
9c5b63a9-8af7-44fd-ad2d-60e2b4ae504e,Bangalore,Beverages,332.45,10,332.45
3aa68786-3e93-4429-a893-828276b47a97,Hyderabad,Beverages,1193.15,10,1193.15
5974e32f-200c-4018-804a-5b733a77746d,Hyderabad,Dairy,893.34,25,893.34
b0d2e5c6-1a4f-41c9-b464-2b1a507aeef3,Ahmedabad,Snacks,846.83,10,846.83
41172ebc-8fa9-456e-a47e-db99796adf65,Delhi,Fruits,393.72,25,393.72
0a3f7777-4c96-4959-8412-867483cf9f2f,Kolkata,Personal Care,1042.04,15,1042.04
bd176e2b-d113-41ce-8f72-9f17cf1c3418,Kolkata,Fruits,1141.84,10,1141.84
58dc9046-9364-4614-9a99-6b87f663c0f7,Delhi,Household,1036.94,15,1036.94
f154f171-56e6-49ca-b057-a772a057e963,Bangalore,Snacks,458.05,25,458.05
96e4c5b7-24d3-4acd-aa8a-d52be6c4a114,Pune,Fruits,867.09,15,867.09
7c14f83c-aff9-4632-95d6-092d8a5a6cc0,Mumbai,Beverages,180.3,15,180.3
b02a5e31-77ee-4c3e-8d48-0527e92e698b,Mumbai,Fruits,417.28,10,417.28
e9145f12-f4a1-4f08-9330-c79a465349c3,Mumbai,Snacks,699.25,15,699.25
28677cc8-1624-4873-9dad-0ed78d043fb0,Hyderabad,Snacks,833.87,15,833.87
48e4cff3-0f2d-4ac3-86a9-763faa53e95d,Ahmedabad,Dairy,1132.08,10,1132.08
ce6e2157-4846-40f3-83bf-d3614d53e916,Bangalore,Household,679.37,25,679.37
0209d9d9-a568-4855-b83b-dfc335efe409,Hyderabad,Beverages,223.52,15,223.52
0002d4d1-13e7-4662-9a78-504a7c8ca040,Chennai,Personal Care,1191.57,10,1191.57
d35b8250-299a-4003-a66e-c45fb29d089a,Pune,Fruits,640.97,10,640.97
46607c29-2471-4f38-bb3b-ef23c06df2b3,Kolkata,Dairy,218.23,15,218.23
0a9f6840-06c6-4516-bba6-f6044607db30,Mumbai,Frozen Food,884.88,10,884.88
